timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1695524630.6631129;main;37.906224727630615;281645824.0;44737495.0;199722267.0;2133295.0
1695525556.6974483;main;4.034539222717285;21802373.0;2471979.0;14590355.0;299682.0
1695525600.2961295;main;11.359557628631592;47738403.0;6102157.0;28605396.0;338134.0
